Date,User,Tweet
2016-12-26 09:53:26+00:00,centerofright,North &amp; West India hv a higher % of yes compared to South and East on #DeMonetization
2016-12-26 09:35:18+00:00,centerofright,Interesting survey results on #DeMonetization done by a friend - Only Q asked are you happy with it - Yes No answer
2016-12-26 09:29:01+00:00,saurabhsherry,#Mayawati attacks @narendramodi for #demonetization saying there were no preparations for it. #UPelections @101reporters
2016-12-26 09:25:59+00:00,MunnishPuri,#DANGALIZATION supports #DEMONETIZATION with its astounding collection @PMOIndia @aamir_khan @niteshtiwari22 @BeingSalmanKhan @anuragbatrayo
2016-12-26 09:15:05+00:00,jeetsinghh,Is #demonetization correct step to make our country grow ?
2016-12-26 09:13:54+00:00,swarada,#Best seller #book #2017 #autobiography of a #SBI #teller #india #demonetization #Modi
2016-12-26 08:58:03+00:00,_DipeshTevathia,"#demonetization will be useless in india by @PMOIndia, it will affect indian economy, as international media showing."
2016-12-26 08:28:09+00:00,suniljoshi002,So now we should agree on that the #DeMonetization is being failed cuz your 2 Bit father #Bhosdiwal is saying this #AAPtard @TheDeepUpreti??
2016-12-26 07:43:26+00:00,priyankawriting,"Aadhar linked to banks, accepting payment and now an app is the most exciting thing in #demonetization for rural India. &amp; also freaky."
2016-12-26 07:00:38+00:00,SRoyChowdhury01,"So quaint to see glimpses of an #India before #demonetization . Currency woes had another meaning before Nov 8, 2016 #1000RupeeNote #Netflix"
2016-12-26 06:43:48+00:00,bagulmanish,MORAL: #Demonetization doesn't kill black money &amp; cash crunch doesn't keep people away from movie's (2/2)
2016-12-26 06:38:24+00:00,outburstindia,Many people are saying few People drank 8PM 🍾 at 8 PM on 8 November 2016 &amp; celebrated #DeMonetization?
2016-12-26 06:29:49+00:00,TAAspeaks,"I'm going to gym in another 5 days. Burn me alive if not!

#ShamePM #demonetization #NoCash"
2016-12-26 06:27:32+00:00,ScrewedbyState,"Those lamenting the downfall of RBI's sterling(heh) reputation seem unaware that the said reputation was totally unmerited. 
#demonetization"
2016-12-26 06:23:14+00:00,beingsarci,This is truly #antinational! #Dangal's day 1 collection dint break the record of #Sultan even when #Demonetization was in his favor!
2016-12-26 06:23:05+00:00,PathTejas,Since #demonetization everybody  is selling then who's buying.. #nifty  #freefall @SanaSecurities @porinju @rahul6202 @Wealth_Park
2016-12-26 06:18:45+00:00,outburstindia,"Action taken in Good faith! 
A term under which 8 persons of @RBI who recommended #DeMonetization , will take refuse to avoid prosecution?"
2016-12-26 05:58:12+00:00,outburstindia,e-commerce; e-trading; e-payment aren't new facilities.....Indians are using these since long. Don't link these with #DeMonetization Modi Ji
2016-12-26 05:33:20+00:00,nikki_alrounder,"So privacy exploited through #Demonetization @narendramodi we need to give each and every detail of transactions, forced cashless economy ."
2016-12-26 05:30:53+00:00,SaveHumanity111,#demonetization is #economicterrorism that has destroyed the country's economy
2016-12-26 05:19:59+00:00,AxPn,"Most banks are having very less crowd, cash withdrawals in 10-15 mins with 2k,500,100s available (in combo) #Demonetization normalcy ?"
2016-12-26 05:07:27+00:00,arvindgunasekar,"CM's sub committee constituted to look into the #Demonetization hardships to meet on Dec 28, 3 CM's have already opted out of the committee"
2016-12-26 04:54:12+00:00,FollowCII,#Demonetization has created an enormous opportunity to channelize public savings into productive assets
2016-12-26 04:46:40+00:00,WinzWeb,"Cant hv a prosperous economy when d govt is way overspending, raising tax rates, over regulating. #demonetization @TOIIndiaNews  @OfficeOfRG"
2016-12-26 04:38:29+00:00,krdpravin,"When I saw #DelhiFog trending, I thought it's deaths due to extreme winter in North! This year death will only be due to #demonetization"
2016-12-26 04:26:34+00:00,OnlineExpertLiv,"Mallya/Adani/Ambani looted banks with Rs 8 lac croreloan default, And Modi made people to pay for it through #demonetization.."
2016-12-26 04:19:58+00:00,OnlineExpertLiv,#Demonetization is the outcome of Modi failure to attract foreign investors despite doing so many foreign tours..
2016-12-26 04:17:45+00:00,jay_ambadi,"PM's statement on stock market income already revealed a mindset, &amp; who believes clarifications from this Govt even after #Demonetization?"
2016-12-26 04:16:56+00:00,smoiz,"#demonetization not ending with #remonetization but with creating an cash less economy, it's like inflicting pain upon pain."
2016-12-26 04:11:13+00:00,PplOfIndia,"After #demonetization malicious propaganda was unleashed by vested interests that IT exemption was granted by Modi,which is contrary 2 facts"
2016-12-26 04:06:07+00:00,sikka_raghav,Interestingly Dubai's #goldsouq is feeling the heat of the Indian #demonetization movement. Indian visitors have apparently disappeared!
2016-12-26 04:05:44+00:00,jay_ambadi,"Statutory warningNo matter what crime he committed, or how much you suffered burning a living man amounts to murder!#Demonetization #50din"
2016-12-26 04:04:19+00:00,babumoshoy,Urjit Patel has the cleanest mind. He changes it every day. #demonetization #NoteBandi
2016-12-26 04:03:43+00:00,travelligence,5 Days More to Go. Before we can understand how much BlackMoney shall be Cleaned up from System in One Shot. #demonetization @arunjaitley
2016-12-26 03:59:18+00:00,mayurjango,5 days left to deposit old ₹500 &amp; ₹1000 notes! #demonetization
2016-12-26 03:49:33+00:00,hiteshgossain,#demonetization is like your college degree - however third grade it May be - you can never say bad about it because its what defines u
2016-12-26 03:44:55+00:00,vijayv,"chats w 10-11 drivers, 15 hospital employees, 10 nurses, family  and 5 small biz owners = unanimous disapproval of India's #demonetization"
2016-12-26 03:40:35+00:00,kkalpu,A newspaper reports says Left leaning Bank Unions created this choas in Banks to derail #demonetization . If true who gets punished
2016-12-26 03:37:32+00:00,baburajvarma,"Back aftr a break - travld 2 Mumbai, Thane &amp; Gods own contry in d past week didnt feel any -ve impact f #demonetization anywer I travld😊"
2016-12-26 03:34:41+00:00,hkrgupta,#Demonetization shows yet again tht ppl dont vote on issues or policies but on leaders. Will rationalize any decision if leader has support.
2016-12-26 03:33:03+00:00,olakkengal,Simple correlation is cities having rampant real estate development will have rampant black money. #demonetization
2016-12-26 03:32:37+00:00,abhijit_sathe,"Cheated by own men (banks)  in #demonetization, I am sure @narendramodi will not sit back. He will hit back with vengeance like a tiger."
2016-12-26 03:32:00+00:00,TheMadrasPaiyan,"Adding 'No Cake December' and 'No cash November' to the list.
#demonetization"
2016-12-26 03:29:48+00:00,radiocityindia,"#Lucknow 
People saw lakhs of old 500/1000 notes in sewer
tune in with #RJShiv to know what happened next...
@bishnoishiva #demonetization"
2016-12-26 03:23:26+00:00,anilavanya,Year 2016 will be remembered for #demonetization
2016-12-26 03:23:25+00:00,olakkengal,"The government should publish Jugaad City list , top cities ranking in the order of new black money confiscated &amp; incidents. #demonetization"
2016-12-26 03:19:23+00:00,imaginethink_,"#demonetization has xposed bank employees, citizens hv lost their faith in thm... @44strike @GurudattaKamath @mail2viveksheno @narendramodi"
2016-12-26 03:09:41+00:00,denews8833,A Kiss of Chaos #Demonetization
2016-12-26 03:08:51+00:00,Sadafsayeed,"To cover up #demonetization failure not only the goal post is shifting , but the key economic figures are also being manipulated (1)"
2016-12-26 03:08:13+00:00,santoshkumbhar,#MannKiBaat #GoodGovernanceDay : #Demonetization showed no single minister has done corruption &amp; has black money. It is people to be blamed.
2016-12-26 03:04:09+00:00,SajuCVerghese,"Fumigation done, but mosquito are still thriving #demonetization @RBI @NamoINDIAPM @FinMinIndia"
2016-12-26 03:01:47+00:00,aviral0311,22 people died due to #demonetization in #shabrimalla #Kerala stampade @ArvindKejriwal
2016-12-26 02:43:20+00:00,cool_only,Amidst the celebration of #Christmas people of India forget the pain of #demonetization ...which one was fake?
2016-12-26 02:35:50+00:00,periyakulam,"The greatest of faults,
of my Prime Minister #Modi
is consciously ""enjoying "" the
sufferings of the innocent common Public.
#demonetization"
2016-12-26 02:23:22+00:00,relyonmee,"#demonetization guilty will not be spared either of community,profession. Modiji working round o clock unbiasedly for country."
2016-12-26 02:21:03+00:00,Arushm,Can a shopkeeper refuse card payment for a purchase of less than 100?  #demonetization
2016-12-26 02:12:08+00:00,anti_paavam,"People after buying jio sim,
yeh number save mat karna bas 3 mahine k liye hai 😅
#jio #jioteenmahine #demonetization"
2016-12-26 02:05:17+00:00,omi_OK,#demonetization can't beat the film content. First #DearZindagi now #Dangal ringing bells at the big screen.....Hence proved!!! 😂
2016-12-26 01:30:42+00:00,idebayan,"#Money has lost its anonymity after note ban, says Jaitley
#demonetization"
2016-12-25 23:07:31+00:00,IndSpeaks_,I literally didn't visit banks after #demonetization for withdrawal due to rush. Waiting for 50days to b over. @PMOIndia u a gud luck
2016-12-25 18:21:18+00:00,Capt_Armstrong,"#demonetization
Good news : No queues at ATM s.
Bad news : There's no cash either."
2016-12-25 18:16:41+00:00,srinuthename,"After Demonetization, I understood how costly the outside food is...#demonetization"
2016-12-25 18:09:46+00:00,outburstindia,"Few Indians who are in Govt services or in reputed companies , are not affected by #DeMonetization. That doesn't mean remaining aren't hit."
2016-12-25 17:30:30+00:00,Baljotmaan25,"Christmas is going to be over , Santa still hasn't arrived . #DeMonetization"
2016-12-25 16:36:01+00:00,raynalsway,"This #demonetization has been tad bit of inconvenience. Any stats on what good has come from it to make this feel worthwhile?
#IndiaVsIndia"
2016-12-25 16:15:22+00:00,keepitsimpleman,"#demonetization = Hiroshima Nagasaki
Well thn as
AMUL is : d Taste of India
so is
@OfficeOfRG : d 'TOXIC' Waste of India
#पप्पू_पागल_है"
2016-12-25 16:09:33+00:00,RachitJain_,"In this full #demonetization exercise, the citizens have become transparent to the govt. The govt has not become transparent to the citizens"
2016-12-25 15:16:25+00:00,iammanish1212,Must watch #THETOWNHALL  with @bibekdebroy with @BDUTT on @ndtv. He explained rationale of #Demonetization n its outcome in simple way.
2016-12-25 14:23:56+00:00,c___square,"tamasha kitna bhi karlo, GOI never decommissioned any reform. politician badlte rehte hain, Hathi wahi betha hain. so #demonetization stays🖕"
2016-12-25 14:09:45+00:00,TupTamizha,"This #Demonetization is a big failure. Highway robbery is true. Cards are being charged 2% extra! BIL put Diesel for 3000 Rs, charged 78 ext"
2016-12-25 14:06:13+00:00,incognitobk,Erosion of black money has taken away the attention from other issues.. Yeh paisa bada hee kharab cheez hai #demonetization
2016-12-25 13:06:55+00:00,mssirsa,Apparently @AamAadmiParty had been amassing enormous wealth through dubious means; that's why @ArvindKejriwal opposing #Demonetization
2016-12-25 12:49:35+00:00,DDSez,Heard that scamsters r now using #demonetization to scare people into revealing bank/ATM details. Take care. Educated ppl r falling prey
2016-12-25 12:01:54+00:00,bhatiawrites,I have no doubt that promoting digital economy is a way to increase surveillance. Any benefits of #demonetization are ancillary.
2016-12-25 11:11:17+00:00,mhjowher,"I apprehend a lot of litigation to follow #demonetization campaign relating to digital payment errors, misuse, fraud.  Do you, too?"
2016-12-25 10:24:50+00:00,alok_datta,"Over 100 victims of #Demonetization, not of terrorists strikes- which is more lethal? #ShivajiMemorial #3600crore"
2016-12-25 09:58:05+00:00,iksa,After #Demonetization @Paytm is the new DR Batra of emails.
2016-12-25 09:26:47+00:00,vkrama01,"with #demonetization and stmt on taxing equity gains, PM has introduced uncertainty that economy can't afford."
2016-12-25 08:06:12+00:00,dev61,"Huffington Post
Bloomberg
Eco
Reuters
Forbes
WSJ
FT
Ans - All say *#Demonetization* is a failure &amp; 
All predicted Hillary win"
2016-12-25 08:02:03+00:00,sandipsabharwal,"Market fall post #Demonetization has disappointed the Govt
Too Less
Need to do something to make it fall more.#LTCG rumours
@arunjaitley"
2016-12-25 07:50:30+00:00,kumargovindan,"While @PMOIndia @narendramodi has taken a positive risk on #demonetization, @OfficeOfRG chooses to take a negative one!"
2016-12-25 07:27:19+00:00,Shinde_17,"#Demonetization can challenge Counterfeit Money very well but, I'm still skeptic about even 75% eradication of Black Money
#MannKiBaat"
2016-12-25 06:20:27+00:00,IftikharIslam,"#Demonetization will hurt the small scale business to the large extent. - Prof M I Bagsiraj 
#JIHBelgaum"
2016-12-25 06:16:42+00:00,IftikharIslam,Even in the year 2017-18 there will be no enough eco devpt because of #Demonetization. There will be only 6-6.5% grwth - Prof M I Bagsiraj
2016-12-25 06:06:53+00:00,IftikharIslam,"We have very poor governance quality and after #Demonetization it has again fallen. - Prof. M. I. Bagsiraj
#JIHBelgaum"
2016-12-25 06:00:06+00:00,raghavanbm,"""#Dangal wrestles #Demonetization.Sets the BO on fire.Ends the full phase.Fri-29.78 cr incl | 59 lacs from Tamil and Telugu]. @taran_adarsh"
2016-12-25 05:17:25+00:00,mixblog1sandra,#demonetisation #demonetization You will suffer for 50 days then....... you will get used to it...
2016-12-25 04:34:24+00:00,i_am_ameya,"No gifts from Santa. Either he doesn't like milk &amp; cookies anymore, or #Demonetization has hit North Pole too! #merrychristmas"
